tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,species_tax_ids,known_pathogen,sample_name,uploader,overall_job_status,runtime_seconds,total_reads,passed_filters,passed_filters_percent,host_organism,total_ercc_reads,subsampled_fraction,quality_control,compression_ratio,reads_after_bowtie2_ercc_filtered,reads_after_fastp,reads_after_bowtie2_host_filtered,reads_after_hisat2_host_filtered,reads_after_czid_dedup,sample_type,nucleotide_type,collection_date,water_control,state,site,habitat,species,lineage,family
2843625,1,2843423,Moturavirus motura,,viruses,False,0.0402154313722767,1.0,,,88.372,43.0,10^-10.0903,,,,,,,,,0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Moturavirus motura', 'genus': 'Moturavirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2843380,2,2843380,Fernvirus,,viruses,False,0.1206462941168302,3.0,,,97.3443,37.6667,10^-11.9777,,,,,,,,[2835998],0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Fernvirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2835998,1,2843380,Paenibacillus phage Pahemo,,viruses,True,0.1206462941168302,3.0,,,97.3443,37.6667,10^-11.9777,,,,,,,,,0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Paenibacillus phage Pahemo', 'genus': 'Fernvirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2842863,2,2842863,Merhavirus,,viruses,False,,,,,,,,0.5228006078395976,13.0,,,65.3114,39.3636,10^-9.33074,"[2980580, 2845583]",0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Merhavirus', 'subfamily': 'Alpharhabdovirinae', 'family': 'Rhabdoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Rhabdoviridae
2980580,1,2842863,Enontekio merhavirus,,viruses,False,,,,,,,,0.1608617254891069,4.0,,,70.0,28.75,10^-4.067,,0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Enontekio merhavirus', 'genus': 'Merhavirus', 'subfamily': 'Alpharhabdovirinae', 'family': 'Rhabdoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Rhabdoviridae
2845583,1,2842863,Merhavirus merida,,viruses,False,,,,,,,,0.3619388823504906,9.0,,,62.6321,45.4286,10^-12.3386,,0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Merhavirus merida', 'genus': 'Merhavirus', 'subfamily': 'Alpharhabdovirinae', 'family': 'Rhabdoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Rhabdoviridae
2842652,2,2842652,Doliuvirus,,viruses,False,,,,,,,,0.3217234509782138,8.0,,,78.4875,29.875,10^-6.99093,[2844094],0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Doliuvirus', 'family': 'Chuviridae', 'order': 'Jingchuvirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Chuviridae
2844094,1,2842652,Doliuvirus culisetae,,viruses,False,,,,,,,,0.3217234509782138,8.0,,,78.4875,29.875,10^-6.99093,,0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Doliuvirus culisetae', 'genus': 'Doliuvirus', 'family': 'Chuviridae', 'order': 'Jingchuvirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Chuviridae
2733252,2,2733252,Ohlsrhavirus,,viruses,False,,,,,,,,0.5228006078395976,13.0,1.0,12.0,38.4606,95.7692,10^-14.8299,[2845530],0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Ohlsrhavirus', 'subfamily': 'Alpharhabdovirinae', 'family': 'Rhabdoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Rhabdoviridae
2845530,1,2733252,Ohlsrhavirus lobeira,,viruses,False,,,,,,,,0.5228006078395976,13.0,1.0,12.0,38.4606,95.7692,10^-14.8299,,0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Ohlsrhavirus lobeira', 'genus': 'Ohlsrhavirus', 'subfamily': 'Alpharhabdovirinae', 'family': 'Rhabdoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Rhabdoviridae
2733215,2,2733215,Squashvirus,,viruses,True,0.0402154313722767,1.0,,,86.441,59.0,10^-16.8148,,,,,,,,[2801884],0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Squashvirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2801884,1,2733215,Microbacterium phage Rudy,,viruses,True,0.0402154313722767,1.0,,,86.441,59.0,10^-16.8148,,,,,,,,,0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Microbacterium phage Rudy', 'genus': 'Squashvirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2733126,2,2733126,Qingdaovirus,,viruses,True,,,,,,,,0.0402154313722767,1.0,,,58.1,31.0,10^-4.76195,[2734135],0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Qingdaovirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2734135,1,2733126,Qingdaovirus J21,,viruses,True,,,,,,,,0.0402154313722767,1.0,,,58.1,31.0,10^-4.76195,,0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Qingdaovirus J21', 'genus': 'Qingdaovirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2732589,2,2732589,Andhravirus,,viruses,True,0.603231470584151,15.0,,,97.2069,38.3571,10^-12.3458,,,,,,,,[2732591],0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Andhravirus', 'subfamily': 'Rakietenvirinae', 'family': 'Rountreeviridae', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Rountreeviridae
2732591,1,2732589,Andhravirus andhra,,viruses,True,0.603231470584151,15.0,,,97.2069,38.3571,10^-12.3458,,,,,,,,,0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Andhravirus andhra', 'genus': 'Andhravirus', 'subfamily': 'Rakietenvirinae', 'family': 'Rountreeviridae', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Rountreeviridae
2560229,2,2560229,Shilevirus,,viruses,False,,,,,,,,0.0804308627445534,2.0,,,90.9,33.0,10^-10.047,[2560552],0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Shilevirus', 'family': 'Leishbuviridae', 'order': 'Hareavirales', 'class': 'Bunyaviricetes', 'subphylum': 'Polyploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Leishbuviridae
2560552,1,2560229,Shilevirus leptomonadis,,viruses,False,,,,,,,,0.0804308627445534,2.0,,,90.9,33.0,10^-10.047,,0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Shilevirus moramangoense', 'genus': 'Shilevirus', 'family': 'Leishbuviridae', 'order': 'Hareavirales', 'class': 'Bunyaviricetes', 'subphylum': 'Polyploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Leishbuviridae
2169644,2,2169644,Chipolycivirus,,viruses,False,,,,,,,,0.2412925882336604,6.0,,,73.5,32.6667,10^-7.42219,[2169814],0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Chipolycivirus', 'family': 'Polycipiviridae', 'order': 'Picornavirales', 'class': 'Pisoniviricetes', 'phylum': 'Pisuviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Polycipiviridae
2169814,1,2169644,Hubei chipolycivirus,,viruses,False,,,,,,,,0.2412925882336604,6.0,,,73.5,32.6667,10^-7.42219,,0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Chipolycivirus hubeiense', 'genus': 'Chipolycivirus', 'family': 'Polycipiviridae', 'order': 'Picornavirales', 'class': 'Pisoniviricetes', 'phylum': 'Pisuviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Polycipiviridae
1884455,2,1884455,Anphevirus,,viruses,False,1.1260320784237483,28.0,,,99.7772,79.3462,10^-41.3714,1.528186392146516,38.0,2.0,16.0,98.6652,60.7632,10^-33.0215,[2059675],0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Anphevirus', 'family': 'Xinmoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Xinmoviridae
2059675,1,1884455,Aedes aegypti anphevirus,,viruses,False,1.1260320784237483,28.0,,,99.7772,79.3462,10^-41.3714,1.528186392146516,38.0,2.0,16.0,98.6652,60.7632,10^-33.0215,,0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Aedes aegypti anphevirus', 'genus': 'Anphevirus', 'family': 'Xinmoviridae', 'order': 'Mononegavirales', 'class': 'Monjiviricetes', 'subphylum': 'Haploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Xinmoviridae
1623305,2,1623305,Skunavirus,,viruses,True,0.2815080196059371,7.0,,,97.9307,71.8571,10^-34.5709,,,,,,,,"[2845464, 2845167, 2845152, 213769]",0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Skunavirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2845464,1,1623305,Skunavirus bIBB5g1,,viruses,False,0.0402154313722767,1.0,,,92.537,67.0,10^-26.3662,,,,,,,,,0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Skunavirus bIBB5g1', 'genus': 'Skunavirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2845167,1,1623305,Skunavirus sv51701,,viruses,False,0.0804308627445534,2.0,,,99.367,79.0,10^-40.7045,,,,,,,,,0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Skunavirus sv51701', 'genus': 'Skunavirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
2845152,1,1623305,Skunavirus sv13W11L,,viruses,False,0.0804308627445534,2.0,,,98.571,70.0,10^-33.8952,,,,,,,,,0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Skunavirus sv13W11L', 'genus': 'Skunavirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
213769,1,1623305,Skunavirus sv712,,viruses,True,0.0804308627445534,2.0,,,98.551,69.0,10^-33.2152,,,,,,,,,0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Skunavirus sv712', 'genus': 'Skunavirus', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Unclassified
1623283,2,1623283,Chivirus,,viruses,True,0.1206462941168302,3.0,,,96.5707,38.3333,10^-11.9707,,,,,,,,[1005056],0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Chivirus', 'family': 'Casjensviridae', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Casjensviridae
1005056,1,1623283,Chivirus iEPS5,,viruses,True,0.1206462941168302,3.0,,,96.5707,38.3333,10^-11.9707,,,,,,,,,0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Chivirus iEPS5', 'genus': 'Chivirus', 'family': 'Casjensviridae', 'class': 'Caudoviricetes', 'phylum': 'Uroviricota', 'kingdom': 'Heunggongvirae', 'realm': 'Duplodnaviria', 'acellular root': 'Viruses'})",Casjensviridae
1299308,2,1299308,Quaranjavirus,,viruses,False,,,,,,,,47.69550160752021,1186.0,8.0,1181.0,43.1366,503.662,10^-147.755,"[2607739, 2607738, 1608131, 1608129]",0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'genus': 'Quaranjavirus', 'family': 'Orthomyxoviridae', 'order': 'Articulavirales', 'class': 'Insthoviricetes', 'subphylum': 'Polyploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Orthomyxoviridae
2607739,1,1299308,Guadeloupe mosquito quaranja-like virus 3,,viruses,False,,,,,,,,36.354749960538165,904.0,2.0,903.0,39.5973,600.461,10^-171.843,,0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Guadeloupe mosquito quaranja-like virus 3', 'genus': 'Quaranjavirus', 'family': 'Orthomyxoviridae', 'order': 'Articulavirales', 'class': 'Insthoviricetes', 'subphylum': 'Polyploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Orthomyxoviridae
2607738,1,1299308,Guadeloupe mosquito quaranja-like virus 2,,viruses,False,,,,,,,,0.6434469019564277,16.0,1.0,14.0,45.9375,69.625,10^-10.8706,,0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Guadeloupe mosquito quaranja-like virus 2', 'genus': 'Quaranjavirus', 'family': 'Orthomyxoviridae', 'order': 'Articulavirales', 'class': 'Insthoviricetes', 'subphylum': 'Polyploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Orthomyxoviridae
1608131,1,1299308,Wuhan Mosquito Virus 6,,viruses,False,,,,,,,,10.616873882281055,264.0,5.0,264.0,54.6803,209.346,10^-76.4917,,0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Wuhan Mosquito Virus 6', 'genus': 'Quaranjavirus', 'family': 'Orthomyxoviridae', 'order': 'Articulavirales', 'class': 'Insthoviricetes', 'subphylum': 'Polyploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Orthomyxoviridae
1608129,1,1299308,Wuhan Mosquito Virus 4,,viruses,False,,,,,,,,0.0804308627445534,2.0,,,63.2,32.5,10^-4.33635,,0,PM2616,Jorge Alberto Castro Rodríguez,COMPLETE,9984,47621670,2953128,6.201,Mosquito,1746.0,0.522178,68.632,1.46,47619924,32682500,6086150,5995012,3863030,Whole Body,RNA,01/01/2024,No,Yucatán,San_Simon,conservado,aedes_taeniorhynchus,"OrderedDict({'species': 'Wuhan Mosquito Virus 4', 'genus': 'Quaranjavirus', 'family': 'Orthomyxoviridae', 'order': 'Articulavirales', 'class': 'Insthoviricetes', 'subphylum': 'Polyploviricotina', 'phylum': 'Negarnaviricota', 'kingdom': 'Orthornavirae', 'realm': 'Riboviria', 'acellular root': 'Viruses'})",Orthomyxoviridae
